Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Seed Round - Karma Nation,https://www.crunchbase.com/funding_round/karma-nation-seed--8071817e,Karma Nation,https://www.crunchbase.com/organization/karma-nation,Seed,750000,USD,750000,2017-12-28,Information Technology,"San Diego, California, United States, North America",,2,
Seed Round - Orthoscience,https://www.crunchbase.com/funding_round/orthoscience-inc-seed--a43c294d,Orthoscience,https://www.crunchbase.com/organization/orthoscience-inc,Seed,900000,USD,900000,2017-12-28,"Education, Health Care, Social Network","Mill Valley, California, United States, North America",,1,Seed
Venture Round - Therapydia,https://www.crunchbase.com/funding_round/therapydia-series-unknown--c370d6f5,Therapydia,https://www.crunchbase.com/organization/therapydia,Venture - Series Unknown,1075449,USD,1075449,2017-12-29,"Apps, Fitness, Health Care, Personal Health","Mill Valley, California, United States, North America",Less than $1M,6,
Seed Round - CASPIAN,https://www.crunchbase.com/funding_round/caspian-dc20-seed--de91b77f,CASPIAN,https://www.crunchbase.com/organization/caspian-dc20,Seed,,,,2017-12-30,"Asset Management, Cryptocurrency, FinTech","San Francisco, California, United States, North America",Less than $1M,2,
Pre Seed Round - Foresight,https://www.crunchbase.com/funding_round/foresight-mental-health-pre-seed--82088c88,Foresight,https://www.crunchbase.com/organization/foresight-mental-health,Pre-Seed,500000,USD,500000,2017-12-30,"Health Care, Medical","Berkeley, California, United States, North America",$1M to $10M,2,Seed
Seed Round - Bright Funds,https://www.crunchbase.com/funding_round/bright-funds-seed--e5e0fd68,Bright Funds,https://www.crunchbase.com/organization/bright-funds,Seed,,,,2017-12-31,"Financial Services, Internet, Non Profit","San Francisco, California, United States, North America",Less than $1M,7,Seed
Series A - New Incentives,https://www.crunchbase.com/funding_round/new-incentives-series-a--e280a0d8,New Incentives,https://www.crunchbase.com/organization/new-incentives,Series A,6802000,USD,6802000,2017-12-31,"Health Care, Non Profit, Payments","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Venture Round - UNYQ,https://www.crunchbase.com/funding_round/unyq-2-series-unknown--3951f303,UNYQ,https://www.crunchbase.com/organization/unyq-2,Venture - Series Unknown,4500000,USD,4500000,2017-12-31,"3D Printing, Big Data, Fashion, Health Care, Internet of Things, Personal Health","San Francisco, California, United States, North America",$1M to $10M,9,Early Stage Venture
Funding Round - Gridspace,https://www.crunchbase.com/funding_round/gridspace-undisclosed--94b0b638,Gridspace,https://www.crunchbase.com/organization/gridspace,Funding Round,4500000,USD,4500000,2017-12-31,"Business Development, Information Technology, Software, Speech Recognition, Telecommunications","San Francisco, California, United States, North America",$1M to $10M,4,
Angel Round - CNote,https://www.crunchbase.com/funding_round/cnote-angel--f0372304,CNote,https://www.crunchbase.com/organization/cnote,Angel,1600000,USD,1600000,2017-12-31,"Finance, Financial Services, Impact Investing","Oakland, California, United States, North America",,2,Seed
Venture Round - Planck Aerosystems,https://www.crunchbase.com/funding_round/planck-aerosystems-series-unknown--ca344e14,Planck Aerosystems,https://www.crunchbase.com/organization/planck-aerosystems,Venture - Series Unknown,4400000,USD,4400000,2017-12-31,"Aerospace, Artificial Intelligence, Automotive, Computer Vision, Drones, Information Technology, Navigation, Robotics","San Diego, California, United States, North America",$1M to $10M,2,
Angel Round - Creosafe,https://www.crunchbase.com/funding_round/creosafe-angel--2199730a,Creosafe,https://www.crunchbase.com/organization/creosafe,Angel,,,,2018-01-01,"Blockchain, FinTech","El Segundo, California, United States, North America",,1,Seed
Venture Round - TeselaGen,https://www.crunchbase.com/funding_round/teselagen-series-unknown--33d11024,TeselaGen,https://www.crunchbase.com/organization/teselagen,Venture - Series Unknown,2000000,USD,2000000,2018-01-01,"Artificial Intelligence, Biotechnology, Genetics, Information Technology, Life Science, Software","San Francisco, California, United States, North America",$1M to $10M,3,
"Seed Round - NewRetirement, Inc",https://www.crunchbase.com/funding_round/newretirement-inc-seed--c7c38b40,"NewRetirement, Inc",https://www.crunchbase.com/organization/newretirement-inc,Seed,2200000,USD,2200000,2018-01-01,"Financial Services, FinTech, InsurTech, Retirement","Mill Valley, California, United States, North America",$1M to $10M,1,Seed
"Seed Round - Brybe, Inc.",https://www.crunchbase.com/funding_round/brybe-inc-seed--5f7616cc,"Brybe, Inc.",https://www.crunchbase.com/organization/brybe-inc,Seed,500000,USD,500000,2018-01-01,"Information Technology, Marketplace, Mobile Apps","Los Angeles, California, United States, North America",,1,Seed
Seed Round - Checkoutify,https://www.crunchbase.com/funding_round/checkoutify-seed--a4c5be94,Checkoutify,https://www.crunchbase.com/organization/checkoutify,Seed,60000,USD,60000,2018-01-01,"E-Commerce, Information Technology, Software","Beverly Hills, California, United States, North America",,1,Seed
Seed Round - BORN,https://www.crunchbase.com/funding_round/born-com-seed--0e77698d,BORN,https://www.crunchbase.com/organization/born-com,Seed,6000000,USD,6000000,2018-01-01,"Beauty, Consumer Goods, Fast-Moving Consumer Goods, Information Technology, Interior Design, Product Design, Retail Technology, Sporting Goods","Los Angeles, California, United States, North America",,1,Seed
Seed Round - Scanwell Health,https://www.crunchbase.com/funding_round/scanwell-health-seed--9fc18e6c,Scanwell Health,https://www.crunchbase.com/organization/scanwell-health,Seed,120000,USD,120000,2018-01-01,"Health Care, Medical, Medical Device, Personal Health","Los Angeles, California, United States, North America",Less than $1M,3,Seed
Non Equity Assistance - Vray,https://www.crunchbase.com/funding_round/vray-non-equity-assistance--69acfb68,Vray,https://www.crunchbase.com/organization/vray,Non-equity Assistance,,,,2018-01-01,"Financial Services, Payments","San Diego, California, United States, North America",,1,
Seed Round - MobiledgeX,https://www.crunchbase.com/funding_round/mobileedgex-seed--1aea8e6f,MobiledgeX,https://www.crunchbase.com/organization/mobileedgex,Seed,,,,2018-01-01,"Human Resources, Information Technology, Internet","San Francisco, California, United States, North America",,1,Seed
Secondary Market - Anaplan,https://www.crunchbase.com/funding_round/anaplan-secondary-market--475a0ea2,Anaplan,https://www.crunchbase.com/organization/anaplan,Secondary Market,,,,2018-01-01,"Enterprise Software, Information Technology, Sales, Software","San Francisco, California, United States, North America",$50M to $100M,10,IPO
Pre Seed Round - Tradespace,https://www.crunchbase.com/funding_round/tradespace-pre-seed--07d686b9,Tradespace,https://www.crunchbase.com/organization/tradespace,Pre-Seed,,,,2018-01-01,"Information Technology, Innovation Management, Intellectual Property, Software","San Francisco, California, United States, North America",,2,Seed
Seed Round - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-seed--a4493cf4,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Seed,,,,2018-01-01,"E-Commerce, Information Services, Information Technology","Venice, California, United States, North America",$1M to $10M,6,Seed
Seed Round - Alpine,https://www.crunchbase.com/funding_round/alpine-seed--3e594d69,Alpine,https://www.crunchbase.com/organization/alpine,Seed,,,,2018-01-01,Health Care,"Mountain View, California, United States, North America",,1,Seed
Grant - Linknovate,https://www.crunchbase.com/funding_round/linknovate-grant--a1c24828,Linknovate,https://www.crunchbase.com/organization/linknovate,Grant,,,,2018-01-01,"Artificial Intelligence, Business Intelligence, Data Mining, Information Technology, Market Research","Palo Alto, California, United States, North America",Less than $1M,10,
"Convertible Note - SPARE CS, INC",https://www.crunchbase.com/funding_round/spare-cs-inc-convertible-note--139b252a,"SPARE CS, INC",https://www.crunchbase.com/organization/spare-cs-inc,Convertible Note,120000,USD,120000,2018-01-01,"Android, Banking, Consumer Software, Digital Marketing, Financial Services, FinTech, iOS, Peer to Peer, Point of Sale, Virtual Currency","West Hollywood, California, United States, North America",$1M to $10M,4,Seed
Seed Round - Asaak,https://www.crunchbase.com/funding_round/asaak-seed--c78a909c,Asaak,https://www.crunchbase.com/organization/asaak,Seed,1500000,USD,1500000,2018-01-01,"Big Data, Emerging Markets, Finance, Financial Services, Mobile","San Francisco, California, United States, North America",,1,Seed
Seed Round - Polyup,https://www.crunchbase.com/funding_round/polyup-seed--5ce48f21,Polyup,https://www.crunchbase.com/organization/polyup,Seed,,,,2018-01-01,"Education, Information Technology, Life Science","Sunnyvale, California, United States, North America",Less than $1M,2,Seed
Series A - Q Bio,https://www.crunchbase.com/funding_round/q-4-series-a--800de96f,Q Bio,https://www.crunchbase.com/organization/q-4,Series A,,,,2018-01-01,"Biotechnology, Health Care, Information Technology, Medical","Redwood City, California, United States, North America",$1M to $10M,3,Early Stage Venture
Pre Seed Round - Loved Investing,https://www.crunchbase.com/funding_round/loved-wealth-pre-seed--ef64ed5d,Loved Investing,https://www.crunchbase.com/organization/loved-wealth,Pre-Seed,300000,USD,300000,2018-01-01,"Apps, Education, Financial Services, FinTech, Payments","San Francisco, California, United States, North America",,2,
Series B - Varo Money,https://www.crunchbase.com/funding_round/varo-money-series-b--57a8cd23,Varo Money,https://www.crunchbase.com/organization/varo-money,Series B,,,,2018-01-01,"Apps, Banking, Consumer, FinTech, Service Industry","San Francisco, California, United States, North America",$1M to $10M,5,Late Stage Venture
"Series A - Blockchain Industries, Inc.",https://www.crunchbase.com/funding_round/blockchain-industries-inc-series-a--067238e9,"Blockchain Industries, Inc.",https://www.crunchbase.com/organization/blockchain-industries-inc,Series A,3500000,USD,3500000,2018-01-01,"Advice, Bitcoin, Cloud Computing, FinTech, Hardware","San Diego, California, United States, North America",$1M to $10M,3,Early Stage Venture
Seed Round - Chirps Chips (Six Foods),https://www.crunchbase.com/funding_round/six-foods-seed--618c6f8d,Chirps Chips (Six Foods),https://www.crunchbase.com/organization/six-foods,Seed,,,,2018-01-01,"Food and Beverage, Food Processing, Health Care","San Francisco, California, United States, North America",Less than $1M,4,
Series B - HintMD,https://www.crunchbase.com/funding_round/hintmd-series-b--a8cc2643,HintMD,https://www.crunchbase.com/organization/hintmd,Series B,12500000,USD,12500000,2018-01-01,"FinTech, Health Care, Payments, Subscription Service","Pleasanton, California, United States, North America",$10M to $50M,6,
Convertible Note - Oncue,https://www.crunchbase.com/funding_round/oncue-9b61-convertible-note--b1a74403,Oncue,https://www.crunchbase.com/organization/oncue-9b61,Convertible Note,,,,2018-01-01,"Information Technology, Internet, Software, Transportation","Oakland, California, United States, North America",Less than $1M,2,
Venture Round - Hippeas,https://www.crunchbase.com/funding_round/hippeas-series-unknown--be97b742,Hippeas,https://www.crunchbase.com/organization/hippeas,Venture - Series Unknown,4000000,USD,4000000,2018-01-01,"Food and Beverage, Health Care, Organic Food","Los Angeles, California, United States, North America",Less than $1M,4,
Seed Round - Tara AI,https://www.crunchbase.com/funding_round/tara-seed--55f2dae6,Tara AI,https://www.crunchbase.com/organization/tara,Seed,2500000,USD,2500000,2018-01-01,"Artificial Intelligence, Developer Tools, Enterprise Software, Information Technology, Machine Learning, Software, Software Engineering","San Jose, California, United States, North America",$1M to $10M,4,Early Stage Venture
Pre Seed Round - Kulagy,https://www.crunchbase.com/funding_round/kulagy-pre-seed--3a1d2a72,Kulagy,https://www.crunchbase.com/organization/kulagy,Pre-Seed,,,,2018-01-01,"Health Care, Medical","Los Angeles, California, United States, North America",,1,Seed
Seed Round - VeriSIM Life,https://www.crunchbase.com/funding_round/verisim-life-seed--df356ebe,VeriSIM Life,https://www.crunchbase.com/organization/verisim-life,Seed,1200000,USD,1200000,2018-01-01,"Artificial Intelligence, Health Care, Machine Learning, SaaS","San Francisco, California, United States, North America",,2,Seed
Seed Round - AnimalBiome,https://www.crunchbase.com/funding_round/animalbiome-seed--d7e8e8db,AnimalBiome,https://www.crunchbase.com/organization/animalbiome,Seed,370000,USD,370000,2018-01-01,"Health Care, Pet, Wellness","Oakland, California, United States, North America",$1M to $10M,8,Seed
Pre Seed Round - Biko,https://www.crunchbase.com/funding_round/biko-pre-seed--49f0dc7d,Biko,https://www.crunchbase.com/organization/biko,Pre-Seed,,,,2018-01-01,"Health Care, Social Media","San Francisco, California, United States, North America",$1M to $10M,1,Seed
Seed Round - Pioneer Fund,https://www.crunchbase.com/funding_round/pioneer-fund-seed--28fe6525,Pioneer Fund,https://www.crunchbase.com/organization/pioneer-fund,Seed,,,,2018-01-01,"Finance, Financial Services, Venture Capital","San Francisco, California, United States, North America",,2,Seed
Seed Round - Uniform Teeth,https://www.crunchbase.com/funding_round/uniform-teeth-seed--e333a290,Uniform Teeth,https://www.crunchbase.com/organization/uniform-teeth,Seed,4000000,USD,4000000,2018-01-01,"Dental, Health Care, Medical, Medical Device, Personal Health","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Grant - iuvo.ai,https://www.crunchbase.com/funding_round/iuvo-ai-grant--707d48fc,iuvo.ai,https://www.crunchbase.com/organization/iuvo-ai,Grant,225000,USD,225000,2018-01-01,"Information Technology, Software","San Francisco, California, United States, North America",,1,
Seed Round - FortressIQ,https://www.crunchbase.com/funding_round/fortressiq-seed--116b3c8c,FortressIQ,https://www.crunchbase.com/organization/fortressiq,Seed,4000000,USD,4000000,2018-01-01,"Artificial Intelligence, Business Intelligence, Data Center Automation, Information Technology, Software","San Francisco, California, United States, North America",,2,Early Stage Venture
Venture Round - Prosper Marketplace,https://www.crunchbase.com/funding_round/prosper-series-unknown--3217c375,Prosper Marketplace,https://www.crunchbase.com/organization/prosper,Venture - Series Unknown,,,,2018-01-01,"Crowdfunding, Finance, Financial Services, FinTech, Lending, Personal Finance","San Francisco, California, United States, North America",$100M to $500M,16,
Initial Coin Offering - Lamden,https://www.crunchbase.com/funding_round/lamden-initial-coin-offering--f10233e4,Lamden,https://www.crunchbase.com/organization/lamden,Initial Coin Offering,,,,2018-01-01,"Apps, Blockchain, Information Technology","San Francisco, California, United States, North America",,2,
Seed Round - StudentPAY,https://www.crunchbase.com/funding_round/studentpay-7b75-seed--74db5f0a,StudentPAY,https://www.crunchbase.com/organization/studentpay-7b75,Seed,15000,USD,15000,2018-01-01,"Banking, Cryptocurrency, Financial Services","San Francisco, California, United States, North America",Less than $1M,1,Seed
Pre Seed Round - Vivoo,https://www.crunchbase.com/funding_round/vivooapp-pre-seed--e164e6e1,Vivoo,https://www.crunchbase.com/organization/vivooapp,Pre-Seed,120000,USD,120000,2018-01-01,"Health Care, Nutrition, Test and Measurement, Wellness","San Francisco, California, United States, North America",Less than $1M,4,Seed
Venture Round - ComFreight,https://www.crunchbase.com/funding_round/comfreight-series-unknown--714bfe0a,ComFreight,https://www.crunchbase.com/organization/comfreight,Venture - Series Unknown,,,,2018-01-01,"Finance, Logistics","Long Beach, California, United States, North America",$1M to $10M,2,
Series A - Robertson Stephens,https://www.crunchbase.com/funding_round/robertson-stephens-series-a--d7f879dc,Robertson Stephens,https://www.crunchbase.com/organization/robertson-stephens,Series A,,,,2018-01-01,"Financial Services, Wealth Management","San Francisco, California, United States, North America",Less than $1M,1,Early Stage Venture
Venture Round - Halo Neuroscience,https://www.crunchbase.com/funding_round/halo-neuroscience-series-unknown--545a34ba,Halo Neuroscience,https://www.crunchbase.com/organization/halo-neuroscience,Venture - Series Unknown,,,,2018-01-01,"Consumer Electronics, Health Care, Medical Device, Neuroscience, Sports","San Francisco, California, United States, North America",Less than $1M,6,
Pre Seed Round - Trusted-doctor,https://www.crunchbase.com/funding_round/trusted-doctor-pre-seed--dcee8c1b,Trusted-doctor,https://www.crunchbase.com/organization/trusted-doctor,Pre-Seed,500000,USD,500000,2018-01-01,"Artificial Intelligence, Health Care, Predictive Analytics","San Jose, California, United States, North America",,1,Seed
Angel Round - Water Pigeon Inc,https://www.crunchbase.com/funding_round/water-pigeon-inc-angel--d008d094,Water Pigeon Inc,https://www.crunchbase.com/organization/water-pigeon-inc,Angel,500000,USD,500000,2018-01-01,"Analytics, Computer, Electronics, Information Technology, iOS, Machine Learning, Telecommunications, Water, Wireless","San Diego, California, United States, North America",Less than $1M,4,Seed
Series A - NowRx,https://www.crunchbase.com/funding_round/nowrx-series-a--fe3266da,NowRx,https://www.crunchbase.com/organization/nowrx,Series A,,,,2018-01-01,"Health Care, Pharmaceutical, Retail","Mountain View, California, United States, North America",$1M to $10M,8,
Series B - Swift Health Systems,https://www.crunchbase.com/funding_round/inbrace-series-b--910173b9,Swift Health Systems,https://www.crunchbase.com/organization/inbrace,Series B,20000000,USD,20000000,2018-01-02,"Consumer, Dental, Health Care, Medical Device, Wellness","Irvine, California, United States, North America",Less than $1M,5,Late Stage Venture
Venture Round - OpsMx,https://www.crunchbase.com/funding_round/opsmx-series-unknown--6395870b,OpsMx,https://www.crunchbase.com/organization/opsmx,Venture - Series Unknown,,,,2018-01-02,"Information Technology, Machine Learning, Software","Palo Alto, California, United States, North America",,1,
Series D - AEGEA Medical,https://www.crunchbase.com/funding_round/aegea-medical-series-d--1aeeec9b,AEGEA Medical,https://www.crunchbase.com/organization/aegea-medical,Series D,40000000,USD,40000000,2018-01-02,"Biotechnology, Health Care, Manufacturing, Medical Device","Redwood City, California, United States, North America",$1M to $10M,6,
Series B - Invicta Medical,https://www.crunchbase.com/funding_round/invicta-medical-series-b--86135a83,Invicta Medical,https://www.crunchbase.com/organization/invicta-medical,Series B,20999998,USD,20999998,2018-01-02,"Health Care, Medical","Santa Clara, California, United States, North America",Less than $1M,3,Early Stage Venture
Seed Round - EMX,https://www.crunchbase.com/funding_round/evermarkets-seed--b79836ff,EMX,https://www.crunchbase.com/organization/evermarkets,Seed,,,,2018-01-03,"Blockchain, FinTech, Trading Platform","Palo Alto, California, United States, North America",,2,Seed
Series A - Expansion Therapeutics,https://www.crunchbase.com/funding_round/expansion-therapeutics-series-a--ad2f2546,Expansion Therapeutics,https://www.crunchbase.com/organization/expansion-therapeutics,Series A,55300000,USD,55300000,2018-01-03,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States, North America",$1M to $10M,1,Early Stage Venture
Debt Financing - IntelePeer,https://www.crunchbase.com/funding_round/intelepeer-debt-financing--c9f5f21d,IntelePeer,https://www.crunchbase.com/organization/intelepeer,Debt Financing,15000000,USD,15000000,2018-01-03,"Developer APIs, Enterprise Software, Information Technology, Messaging, PaaS, SMS, Telecommunications, Unified Communications, VoIP","San Mateo, California, United States, North America",$10M to $50M,9,M&A
Private Equity Round - Gynesonics,https://www.crunchbase.com/funding_round/gynesonics-private-equity--b6906c72,Gynesonics,https://www.crunchbase.com/organization/gynesonics,Private Equity,75000000,USD,75000000,2018-01-03,"Health Care, Hospital, Medical","Redwood City, California, United States, North America",$10M to $50M,13,Private Equity
Series B - Sigma Computing,https://www.crunchbase.com/funding_round/sigma-computing-series-b--5db9f764,Sigma Computing,https://www.crunchbase.com/organization/sigma-computing,Series B,20000000,USD,20000000,2018-01-03,"Business Intelligence, Information Services, Information Technology, Internet","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Private Equity Round - Jopari Solutions,https://www.crunchbase.com/funding_round/jopari-solutions-private-equity--4253733c,Jopari Solutions,https://www.crunchbase.com/organization/jopari-solutions,Private Equity,,,,2018-01-03,"Information Technology, Payments","Concord, California, United States, North America",$10M to $50M,1,Private Equity
Venture Round - Critical Diagnostics,https://www.crunchbase.com/funding_round/critical-diagnostics-series-unknown--812a6e20,Critical Diagnostics,https://www.crunchbase.com/organization/critical-diagnostics,Venture - Series Unknown,8500000,USD,8500000,2018-01-03,"Biotechnology, Health Care, Health Diagnostics","San Diego, California, United States, North America",$1M to $10M,2,
Series A - Akiri,https://www.crunchbase.com/funding_round/akiri-series-a--15c814aa,Akiri,https://www.crunchbase.com/organization/akiri,Series A,10000000,USD,10000000,2018-01-03,"Health Care, Information Technology","Foster City, California, United States, North America",Less than $1M,1,Early Stage Venture
Seed Round - Treasury Prime,https://www.crunchbase.com/funding_round/treasury-prime-seed--aeca3b77,Treasury Prime,https://www.crunchbase.com/organization/treasury-prime,Seed,120000,USD,120000,2018-01-04,"Banking, Enterprise Software, Finance, FinTech, Payments, Software","San Francisco, California, United States, North America",,1,Seed
Seed Round - Persephone Biome,https://www.crunchbase.com/funding_round/persephone-biome-seed--457a5604,Persephone Biome,https://www.crunchbase.com/organization/persephone-biome,Seed,120000,USD,120000,2018-01-04,"Biotechnology, Health Care, Medical","San Diego, California, United States, North America",,2,Seed
Venture Round - Chrome River Technologies,https://www.crunchbase.com/funding_round/chrome-river-technologies-series-unknown--53635b0b,Chrome River Technologies,https://www.crunchbase.com/organization/chrome-river-technologies,Venture - Series Unknown,35000000,USD,35000000,2018-01-04,"Accounting, Business Travel, Compliance, Enterprise Applications, Information Technology, SaaS, Software, Web Apps","Los Angeles, California, United States, North America",$10M to $50M,5,M&A
Grant - Neuropore Therapies,https://www.crunchbase.com/funding_round/neuropore-therapies-grant--5173e649,Neuropore Therapies,https://www.crunchbase.com/organization/neuropore-therapies,Grant,,,,2018-01-04,"Biopharma, Health Care, Pharmaceutical, Therapeutics","San Diego, California, United States, North America",$1M to $10M,3,
Seed Round - Tradewind BioScience,https://www.crunchbase.com/funding_round/tradewind-bioscience-seed--c9b7669d,Tradewind BioScience,https://www.crunchbase.com/organization/tradewind-bioscience,Seed,120000,USD,120000,2018-01-04,"Biotechnology, Health Care, Medical","South San Francisco, California, United States, North America",Less than $1M,1,Seed
Series A - Gossamer Bio,https://www.crunchbase.com/funding_round/gossamer-bio-series-a--68b2b137,Gossamer Bio,https://www.crunchbase.com/organization/gossamer-bio,Series A,100000000,USD,100000000,2018-01-04,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States, North America",$10M to $50M,3,IPO
Series A - Sano,https://www.crunchbase.com/funding_round/sano-intelligence-series-a--164e53d1,Sano,https://www.crunchbase.com/organization/sano-intelligence,Series A,6000000,USD,6000000,2018-01-04,"Health Care, Medical Device, Wearables, Wellness","San Francisco, California, United States, North America",Less than $1M,4,M&A
Seed Round - Pagedraw,https://www.crunchbase.com/funding_round/pagedraw-seed--d5e12242,Pagedraw,https://www.crunchbase.com/organization/pagedraw,Seed,1320000,USD,1320000,2018-01-04,"Apps, Information Technology, Internet, Software, Web Design, Web Development","San Francisco, California, United States, North America",,1,Seed
Seed Round - Evry Health,https://www.crunchbase.com/funding_round/evry-healthcare-seed--3a77cf53,Evry Health,https://www.crunchbase.com/organization/evry-healthcare,Seed,120000,USD,120000,2018-01-04,"Health Care, Insurance, Personal Health","Mountain View, California, United States, North America",,1,Seed
Seed Round - Correlia Biosystems,https://www.crunchbase.com/funding_round/correlia-biosystems-seed--d190a65b,Correlia Biosystems,https://www.crunchbase.com/organization/correlia-biosystems,Seed,120000,USD,120000,2018-01-04,"Biotechnology, Health Care, Health Diagnostics, Life Science","San Francisco, California, United States, North America",Less than $1M,6,Seed
Seed Round - Patchd Medical,https://www.crunchbase.com/funding_round/patch-d-seed--1ee8207a,Patchd Medical,https://www.crunchbase.com/organization/patch-d,Seed,120000,USD,120000,2018-01-04,"Computer, Electronics, Health Care, Information Technology, Medical, Medical Device, Sensor","San Francisco, California, United States, North America",,3,Seed
Series E - Wealthfront,https://www.crunchbase.com/funding_round/wealthfront-series-e--b99658be,Wealthfront,https://www.crunchbase.com/organization/wealthfront,Series E,75000000,USD,75000000,2018-01-04,"Finance, Financial Services, FinTech, Personal Finance, Stock Exchanges, Wealth Management","Palo Alto, California, United States, North America",$100M to $500M,6,Late Stage Venture
Seed Round - Callisto,https://www.crunchbase.com/funding_round/callisto-seed--bdcbd56f,Callisto,https://www.crunchbase.com/organization/callisto,Seed,120000,USD,120000,2018-01-04,"Health Care, Internet, Non Profit, Software","San Francisco, California, United States, North America",,1,Seed
Series A - Neurogastrx,https://www.crunchbase.com/funding_round/neurogastrx-series-a--30cee041,Neurogastrx,https://www.crunchbase.com/organization/neurogastrx,Series A,45000000,USD,45000000,2018-01-04,"Health Care, Health Diagnostics, Pharmaceutical","Campbell, California, United States, North America",Less than $1M,1,Early Stage Venture
Seed Round - Qulture.Rocks,https://www.crunchbase.com/funding_round/qulture-rocks-seed--e08e1597,Qulture.Rocks,https://www.crunchbase.com/organization/qulture-rocks,Seed,120000,USD,120000,2018-01-04,"Computer, Information Technology, Mobile, Software, Software Engineering","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Pre Seed Round - TeRra,https://www.crunchbase.com/funding_round/terra-0a42-pre-seed--e2fd98f2,TeRra,https://www.crunchbase.com/organization/terra-0a42,Pre-Seed,890000,USD,890000,2018-01-05,"Art, Content, Information Technology, Internet, Media and Entertainment, Music, Search Engine, Virtual Reality","Mountain View, California, United States, North America",,2,Seed
Series A - Alveo Technologies,https://www.crunchbase.com/funding_round/alveo-technologies-series-a--1d053b62,Alveo Technologies,https://www.crunchbase.com/organization/alveo-technologies,Series A,38000000,USD,38000000,2018-01-05,"Health Care, Medical, Medical Device","Alameda, California, United States, North America",Less than $1M,1,Early Stage Venture
Seed Round - Compliance.ai,https://www.crunchbase.com/funding_round/compliance-ai-seed--26df1883,Compliance.ai,https://www.crunchbase.com/organization/compliance-ai,Seed,3000000,USD,3000000,2018-01-05,"Compliance, Financial Services, Information Technology, Machine Learning, Software","San Francisco, California, United States, North America",$1M to $10M,2,Seed
Series A - Genome Medical,https://www.crunchbase.com/funding_round/genome-medical-series-a--372670aa,Genome Medical,https://www.crunchbase.com/organization/genome-medical,Series A,11000000,USD,11000000,2018-01-05,"Genetics, Health Care, Life Science, Medical","Monterey, California, United States, North America",Less than $1M,4,Early Stage Venture
Venture Round - CapsoVision,https://www.crunchbase.com/funding_round/capsovision-series-unknown--d5743b3a,CapsoVision,https://www.crunchbase.com/organization/capsovision,Venture - Series Unknown,8000000,USD,8000000,2018-01-05,"Health Care, Medical, Medical Device","Saratoga, California, United States, North America",$1M to $10M,10,
Venture Round - Beautycounter,https://www.crunchbase.com/funding_round/beautycounter-series-unknown--5e06dad6,Beautycounter,https://www.crunchbase.com/organization/beautycounter,Venture - Series Unknown,65000000,USD,65000000,2018-01-05,"Beauty, Consumer Goods, Cosmetics, E-Commerce, Health Care","Santa Monica, California, United States, North America",Less than $1M,4,
Venture Round - Track,https://www.crunchbase.com/funding_round/track-3-series-unknown--bb7ec5be,Track,https://www.crunchbase.com/organization/track-3,Venture - Series Unknown,,,,2018-01-06,"Apps, Financial Services, FinTech","San Francisco, California, United States, North America",Less than $1M,4,
Seed Round - Outpatient,https://www.crunchbase.com/funding_round/outpatient-inc-seed--415052fa,Outpatient,https://www.crunchbase.com/organization/outpatient-inc,Seed,,,,2018-01-06,"Family, Health Care, Messaging, Mobile Apps, Productivity Tools","San Francisco, California, United States, North America",Less than $1M,3,Seed
Grant - Bloomlife,https://www.crunchbase.com/funding_round/bloom-technologies-grant--14a9f215,Bloomlife,https://www.crunchbase.com/organization/bloom-technologies,Grant,,,,2018-01-07,"Artificial Intelligence, Fitness, Health Care, mHealth, Wearables, Wellness","San Francisco, California, United States, North America",Less than $1M,5,Early Stage Venture
Series B - Neural Analytics,https://www.crunchbase.com/funding_round/neural-analytics-series-b--4a23e353,Neural Analytics,https://www.crunchbase.com/organization/neural-analytics,Series B,15000000,USD,15000000,2018-01-08,"Biotechnology, Health Care, Medical Device","Los Angeles, California, United States, North America",$1M to $10M,11,Late Stage Venture
Debt Financing - Intuity Medical,https://www.crunchbase.com/funding_round/intuity-medical-debt-financing--2b1e89af,Intuity Medical,https://www.crunchbase.com/organization/intuity-medical,Debt Financing,30000000,USD,30000000,2018-01-08,"Diabetes, Health Care, Medical, Medical Device","Fremont, California, United States, North America",$50M to $100M,19,
Series C - Spirosure,https://www.crunchbase.com/funding_round/spirometrix-series-c--fa8697fd,Spirosure,https://www.crunchbase.com/organization/spirometrix,Series C,15000000,USD,15000000,2018-01-08,"Analytics, Health Care, Medical Device","Pleasanton, California, United States, North America",$1M to $10M,3,Late Stage Venture
